track_id,track_name_spotify,track_url,track_popularity,track_duration_ms,track_preview_url,track_explicit,track_isrc,artist_id,artist_name_spotify,artist_url,artist_genres,artist_followers,artist_popularity,artist_image,album_id,album_name,album_url,album_release_date,album_total_tracks,album_label,album_image,Título_Original
7qCZjxKMlo6yfMUPPiSaab,Ooh La La (Eu Vou Ganhar Você)[Ooh La La ][I Can't Get Over You],https://open.spotify.com/track/7qCZjxKMlo6yfMUPPiSaab,5,254866,,False,BRSME9000136,1UKSfUEDY2N9iYnbhOe4RJ,Angélica,https://open.spotify.com/artist/1UKSfUEDY2N9iYnbhOe4RJ,"lullaby, brega",37133,32,https://i.scdn.co/image/ab67616d0000b273999bede53e547a20c34475a3,5d8Q9szWvjX6FEfFgAYuFc,Angélica,https://open.spotify.com/album/5d8Q9szWvjX6FEfFgAYuFc,1990-11-14,10,Sony BMG Music Entertainment,https://i.scdn.co/image/ab67616d0000b2731eb8aac665db2ee4b43ec4f7,Ooh La La (Eu Vou Ganhar Você) (Ooh La La (I Can't Get Over You))
6EGho5QIEfl2JsSKZAHC9n,Iracema,https://open.spotify.com/track/6EGho5QIEfl2JsSKZAHC9n,48,171800,,False,BREMI7400793,7vTlV3ajnMxl5l0ahupUeP,Adoniran Barbosa,https://open.spotify.com/artist/7vTlV3ajnMxl5l0ahupUeP,"samba, mpb, bossa nova",390367,57,https://i.scdn.co/image/ab6761610000e5eb75bd68b8584cf51106121882,034ir9swD9gSpQNsfu9Ri4,Adoniran Barbosa,https://open.spotify.com/album/034ir9swD9gSpQNsfu9Ri4,1974-08-05,12,Universal Music Ltda.,https://i.scdn.co/image/ab67616d0000b2732253c41bfeac02997def39e2,Iracema
5J9xeyF6HiFIjCrigwzgPR,Improvisation,https://open.spotify.com/track/5J9xeyF6HiFIjCrigwzgPR,31,214015,,False,QZNJX2431585,455Bv5ltkMGkO2RwOuTWqg,Dj Isaac Martins,https://open.spotify.com/artist/455Bv5ltkMGkO2RwOuTWqg,,1917,37,https://i.scdn.co/image/ab6761610000e5eb8a12a469337fb682ac3e6d99,32uOWyhSxpP2ZCc2k1alyV,"Pure Honey, Vol. 4",https://open.spotify.com/album/32uOWyhSxpP2ZCc2k1alyV,2024-07-05,10,Só Desande ©,https://i.scdn.co/image/ab67616d0000b273e79f3c8527d171274f0418ec,Improvisation
0bnoRNHy90lMRHPRMLVss4,Deus Me Perdoe,https://open.spotify.com/track/0bnoRNHy90lMRHPRMLVss4,9,198570,,False,BRUM71802962,6muMNqF0HrxX1srzLdxg2w,Luiz Ayrao,https://open.spotify.com/artist/6muMNqF0HrxX1srzLdxg2w,"samba, brega, seresta, mpb",19525,46,https://i.scdn.co/image/ab6761610000e5eb6353510039df4efeac17f6e9,4oIAxk4uAn9PXkQggNkNnA,Novidades,https://open.spotify.com/album/4oIAxk4uAn9PXkQggNkNnA,1982-12-05,11,Universal Music Ltda.,https://i.scdn.co/image/ab67616d0000b273b4599299464a5ddc1f75373a,Deus Me Perdoe
71ukKUcp4rMowhxxoN1XkM,Alba Sul Porto (Dawn at the Harbor),https://open.spotify.com/track/71ukKUcp4rMowhxxoN1XkM,0,213368,,False,QZK6F2505638,7nnHIe2ULkJ83H5pebFkLH,0-ARENS ARTIST,https://open.spotify.com/artist/7nnHIe2ULkJ83H5pebFkLH,,7,2,https://i.scdn.co/image/ab6761610000e5eb412963f043bd1b53f47f2507,0GQqAHninnoXakL1SRbDNe,Sogni di Luce (Rêves de lumière),https://open.spotify.com/album/0GQqAHninnoXakL1SRbDNe,2025-04-10,15,O-ARENS ARTIST,https://i.scdn.co/image/ab67616d0000b2738063c712ba001843a6a09fb2,Porto (The Harbor)
6XQGOVODjPfjNrcl2KzDEI,F**A - Se Virá a Página,https://open.spotify.com/track/6XQGOVODjPfjNrcl2KzDEI,17,252756,,True,BXR3L2100006,3RthcYXSVeGMXxBAFTPBGY,A286,https://open.spotify.com/artist/3RthcYXSVeGMXxBAFTPBGY,"brazilian hip hop, boom bap",25173,36,https://i.scdn.co/image/ab6761610000e5eb8836e373d14be852725c61cb,489Ql2WTMcw8ky3bLPgOWn,O Outro Lado do Medo,https://open.spotify.com/album/489Ql2WTMcw8ky3bLPgOWn,2022-01-21,18,raplegítimo,https://i.scdn.co/image/ab67616d0000b273098e95945590d2afc9c36934,Se Alguém Chorou (Walk Away Renée)
7Jnu6OFoSvKYcRMsngusEx,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": III. Rondo. Allegro",https://open.spotify.com/track/7Jnu6OFoSvKYcRMsngusEx,6,675373,,False,GBAYC2203165,2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS,"classical, classical piano, chamber music",5664074,74,https://i.scdn.co/image/ab6761610000e5eba636b0b244253f602a629796,6FAUMqhVnTxgcvAvCEurJE,Beethoven: The 5 Piano Concertos & Choral Fantasia (Remastered),https://open.spotify.com/album/6FAUMqhVnTxgcvAvCEurJE,2025-08-14,22,Warner Classics,https://i.scdn.co/image/ab67616d0000b273667e8b0739688d26a6ce4775,"Piano Concerto No. 5 in E-Flat Major, Op. 73 -'Emperor': III. Rondo (Allegro)"
3Djh6cRJbTTcJVxscQ2BSD,Quero Ver a Luz de Deus Brilhar,https://open.spotify.com/track/3Djh6cRJbTTcJVxscQ2BSD,9,217104,,False,BRNCP2000052,0L0h1GGHeljVSNWwnqbRfL,Rose Nascimento,https://open.spotify.com/artist/0L0h1GGHeljVSNWwnqbRfL,"pentecostal, gospel, brazilian gospel",1381837,55,https://i.scdn.co/image/ab6761610000e5eb241398b00cb9ff8b8946f365,5wgrESlQEYXCwLbxrYIsz5,5 Letras Preciosas Jesus,https://open.spotify.com/album/5wgrESlQEYXCwLbxrYIsz5,1993-10-05,8,Nancel Music - Suporte Baby Planet Digital,https://i.scdn.co/image/ab67616d0000b273a9dac6c615d9f6ae98ed264f,Quero Ver a Luz de Deus Brilhar
6UA4dCCGbjE0KdbryxciMO,Até Pensei,https://open.spotify.com/track/6UA4dCCGbjE0KdbryxciMO,24,255200,,False,BRSGL6800008,6tOsSffQQIXmK8TqsDck8t,Chico Buarque,https://open.spotify.com/artist/6tOsSffQQIXmK8TqsDck8t,"mpb, bossa nova, samba, brazilian jazz",1734783,66,https://i.scdn.co/image/ab6761610000e5eb1f33f0eccfef05940a1ef879,3sxAzbLUDuydUwiyWj5kil,Chico Buarque de Hollanda Vol. 3,https://open.spotify.com/album/3sxAzbLUDuydUwiyWj5kil,1968-01-01,12,Som Livre,https://i.scdn.co/image/ab67616d0000b273b2544368fe88faace52ec964,Até Pensei
6ipNZC4ZxKlQyLzGfCnm4f,Canto VI,https://open.spotify.com/track/6ipNZC4ZxKlQyLzGfCnm4f,15,155742,,False,ES71G1864402,0tWtrXx0eO52k40JMojM0j,Clementina De Jesus,https://open.spotify.com/artist/0tWtrXx0eO52k40JMojM0j,"samba, axé",101945,40,https://i.scdn.co/image/ab67616d0000b27331694b4dbae020aa3cfdc347,2cW4d1h8qU0PNfDd8tBkDt,O Canto dos Escravos,https://open.spotify.com/album/2cW4d1h8qU0PNfDd8tBkDt,1982-02-11,14,Estúdio Eldorado,https://i.scdn.co/image/ab67616d0000b2735416759709120ade8fdc6f43,Canto VI
22OXyh7EhN9yeoa4WJ0eqd,Estrela Maga dos Ciganos / Noite de Santo Reis,https://open.spotify.com/track/22OXyh7EhN9yeoa4WJ0eqd,7,500800,,False,BRKUA8200801,4PBfJhnGSJfvz7gIjR1zot,Elomar / Arthur M. Lima / Paulo Moura / Heraldo do Monte,https://open.spotify.com/artist/4PBfJhnGSJfvz7gIjR1zot,brazilian jazz,1572,5,https://i.scdn.co/image/ab67616d0000b273adca9305976c3cbd0a34342f,2yJTXpTWT0I75EeqfBYSCN,ConSertão,https://open.spotify.com/album/2yJTXpTWT0I75EeqfBYSCN,2007-09-04,13,Kuarup Music,https://i.scdn.co/image/ab67616d0000b273adca9305976c3cbd0a34342f,Estrela maga dos ciganos/Noite de Santo Reis
11wZSKUFva32LAmMauyTYO,Nunca Mais,https://open.spotify.com/track/11wZSKUFva32LAmMauyTYO,64,181429,,False,BKLY42500070,6YzSM19LzpLH0nVKKU6Jsy,Mc Daniel,https://open.spotify.com/artist/6YzSM19LzpLH0nVKKU6Jsy,"funk, agronejo, trap funk, funk consciente, brazilian funk",2295860,70,https://i.scdn.co/image/ab6761610000e5eb43d14a7808c79eaaa0816115,3uIKrxKeLH3JGgQE8QT87Z,Nunca Mais,https://open.spotify.com/album/3uIKrxKeLH3JGgQE8QT87Z,2025-04-24,1,LYONS PRODUÇÕES OFICIAL,https://i.scdn.co/image/ab67616d0000b2731d68e024a94e981edbab83d0,Nunca Mais
6BSpk93XTt2CJ7gpROG6zU,The Next Rap God 2,https://open.spotify.com/track/6BSpk93XTt2CJ7gpROG6zU,41,1207970,,True,USA2P2150092,5icKdCmMhNMYoAzVBAWt39,Dax,https://open.spotify.com/artist/5icKdCmMhNMYoAzVBAWt39,,2155384,70,https://i.scdn.co/image/ab6761610000e5eb2a9440635255a6f4f132fc64,2DdyJG4BS4R6wr9Wfe3iYW,The Next Rap God 2,https://open.spotify.com/album/2DdyJG4BS4R6wr9Wfe3iYW,2021-11-24,1,Living Legends Entertainment,https://i.scdn.co/image/ab67616d0000b273305bc2b4f6eab97a390a21b3,Everything Is OK (Old School mix by Aesthetische)
03fB1oJUdc3Fbq8kb7RDe6,Samba Do Perdão,https://open.spotify.com/track/03fB1oJUdc3Fbq8kb7RDe6,12,206266,,False,BRMCA6800140,0yFvXd36g5sNKYDi0Kkvl8,Elis Regina,https://open.spotify.com/artist/0yFvXd36g5sNKYDi0Kkvl8,"mpb, bossa nova, brazilian jazz, samba",1510038,65,https://i.scdn.co/image/ab6761610000e5eb0fa315c76bb4539c6efa2966,2RnmEeBi9G5urnW2kOjNCv,Elis Especial,https://open.spotify.com/album/2RnmEeBi9G5urnW2kOjNCv,1968-01-01,10,Universal Music Ltda.,https://i.scdn.co/image/ab67616d0000b27340d614be732bd352c8675465,Samba Do Perdão
4SWVdHFndzE2F7mRFhZeSi,Exposure,https://open.spotify.com/track/4SWVdHFndzE2F7mRFhZeSi,40,168107,,False,RUA1H2118571,1JjSBnVH2QnmXFBmaIGdjq,5l33p,https://open.spotify.com/artist/1JjSBnVH2QnmXFBmaIGdjq,"witch house, phonk",6304,45,https://i.scdn.co/image/ab6761610000e5eb622f2bdeff6af7df7c18945a,0lC00EZ94U8NIurktb9os1,Exposure,https://open.spotify.com/album/0lC00EZ94U8NIurktb9os1,2021-01-27,1,SAVAGE$TATION,https://i.scdn.co/image/ab67616d0000b2731ad631f5ba959e651669f93e,Exposure
1tQGsgGQ9X1W04H3FL59vF,Deixa Se Envolver,https://open.spotify.com/track/1tQGsgGQ9X1W04H3FL59vF,43,363773,,False,QZHZ32144331,1RVHk1teWy5ftUa7J4RiMj,Melanina Carioca,https://open.spotify.com/artist/1RVHk1teWy5ftUa7J4RiMj,"brazilian pop, funk melody",35791,31,https://i.scdn.co/image/ab6761610000e5eb64b59f4b1a31005f9a5b4a15,7n5DR1YC5aNHTBFBKzLUSc,Vivendo de Amor,https://open.spotify.com/album/7n5DR1YC5aNHTBFBKzLUSc,2021-05-21,19,WFA Music,https://i.scdn.co/image/ab67616d0000b273c0e9e881b37099c5d2c9909f,Vivendo de Amor
7xToHhX2ERW3WTC63cZu55,Fogo Santo,https://open.spotify.com/track/7xToHhX2ERW3WTC63cZu55,46,356613,,False,BR5HG1500022,1AY6YtpuVujP4Pa3ibD1M1,Colo de Deus,https://open.spotify.com/artist/1AY6YtpuVujP4Pa3ibD1M1,"worship, gospel",974093,66,https://i.scdn.co/image/ab6761610000e5eb2e46c518e592cba6800363f2,42E0wqjdjlyBcwsvcJHKgt,Fogo Santo,https://open.spotify.com/album/42E0wqjdjlyBcwsvcJHKgt,2015-11-11,12,Comunidade Católica Colo de De,https://i.scdn.co/image/ab67616d0000b2733c4b59b3dd409fc6e47b53a7,Fogo Santo
4ZeORjxZwqqXTZ5PnXmxjG,Calmaria,https://open.spotify.com/track/4ZeORjxZwqqXTZ5PnXmxjG,52,266106,,False,QZGLS1951246,5Oj5puFnNDLbUqyWtq5jJu,Canção & Louvor,https://open.spotify.com/artist/5Oj5puFnNDLbUqyWtq5jJu,"pentecostal, gospel, brazilian gospel, worship",780758,57,https://i.scdn.co/image/ab6761610000e5eb1d78ce2c476282b84f8587bb,7o4O1GY2uiKoKB4quUpopG,Maravilhoso,https://open.spotify.com/album/7o4O1GY2uiKoKB4quUpopG,2019-04-30,12,Canção e Louvor,https://i.scdn.co/image/ab67616d0000b273a4b4de3c7528b4ddd6e39f67,Calmaria
0S0yem1J5C64rrD8dwQPVa,99 Vezes,https://open.spotify.com/track/0S0yem1J5C64rrD8dwQPVa,2,229872,,False,BRPNB1800003,3XLeGN8GPEzQarxiDoQURu,Pepeu Gomes,https://open.spotify.com/artist/3XLeGN8GPEzQarxiDoQURu,"mpb, brazilian pop, axé, brazilian rock",133667,48,https://i.scdn.co/image/ab6761610000e5eb5991154acdefac33bcf6429c,1AaYtqkoF8Y0knUADxJPdH,Eterno Retorno,https://open.spotify.com/album/1AaYtqkoF8Y0knUADxJPdH,2018-10-25,11,Malibu Studios,https://i.scdn.co/image/ab67616d0000b27376ab5016dab5e1a317a7a057,99 Vezes
6yuio2TDSUDnwm91hzQSXN,Conselho De Mulher,https://open.spotify.com/track/6yuio2TDSUDnwm91hzQSXN,19,148506,,False,BREMI7500322,7vTlV3ajnMxl5l0ahupUeP,Adoniran Barbosa,https://open.spotify.com/artist/7vTlV3ajnMxl5l0ahupUeP,"samba, mpb, bossa nova",390367,57,https://i.scdn.co/image/ab6761610000e5eb75bd68b8584cf51106121882,0vOMyX0zgbTu5tyygSRTTO,Adoniran Barbosa,https://open.spotify.com/album/0vOMyX0zgbTu5tyygSRTTO,1975,12,EMI Brazil,https://i.scdn.co/image/ab67616d0000b273d0f2985814178dda1665b1e8,Conselho de mulher
7skyRFtbFm8JeSENSfma2T,Labrea,https://open.spotify.com/track/7skyRFtbFm8JeSENSfma2T,0,151561,,False,CH6542475890,32Dhnw7dBSZozxKeJGtHZU,Brock,https://open.spotify.com/artist/32Dhnw7dBSZozxKeJGtHZU,boogie,462,11,https://i.scdn.co/image/ab6761610000e5eb323b9c49bd96bba559d73d36,6HWNMhe2sIq5km5VSAVIp6,Los Zonardos,https://open.spotify.com/album/6HWNMhe2sIq5km5VSAVIp6,2023-09-12,24,iMD-Thugz Of Sound Records,https://i.scdn.co/image/ab67616d0000b2732f6155bf9a45ec2235f97e1b,Labrea
3mYN35wSMxc0jBp4Qd6mSl,Só por um Momento - Ao Vivo,https://open.spotify.com/track/3mYN35wSMxc0jBp4Qd6mSl,52,211693,,False,BRG5H0800007,0Rrl4hJQjRAbGtiEwAqS5N,Alexandre Pires,https://open.spotify.com/artist/0Rrl4hJQjRAbGtiEwAqS5N,"pagode, samba",730293,68,https://i.scdn.co/image/ab6761610000e5ebc6aafcde4f379e3c332a17f3,5ECBZYDtb0i5SavBY4plGe,Em Casa (Ao Vivo),https://open.spotify.com/album/5ECBZYDtb0i5SavBY4plGe,2008-02-24,16,Sony Music Entertainment,https://i.scdn.co/image/ab67616d0000b2739b43ec6b3032cc1652c1be58,Por Um Momento Só
73Z9YSgWWkb8hYr5Kw5WBl,Garota Dourada,https://open.spotify.com/track/73Z9YSgWWkb8hYr5Kw5WBl,46,272000,,False,QZ5AB1631059,3XLeGN8GPEzQarxiDoQURu,Pepeu Gomes,https://open.spotify.com/artist/3XLeGN8GPEzQarxiDoQURu,"mpb, brazilian pop, axé, brazilian rock",133667,48,https://i.scdn.co/image/ab6761610000e5eb5991154acdefac33bcf6429c,0pV48P4dUt5ajWGZpAnvpy,Meu Coração,https://open.spotify.com/album/0pV48P4dUt5ajWGZpAnvpy,1999,14,Trama,https://i.scdn.co/image/ab67616d0000b2735390c3de68bf5a2bb6c02601,Garota dourada
1LstBSjagJpu3d3QqP2jgv,Lua E Estrela,https://open.spotify.com/track/1LstBSjagJpu3d3QqP2jgv,27,212333,,False,BRPGD8100010,7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,https://open.spotify.com/artist/7HGNYPmbDrMkylWqeFCOIQ,"mpb, bossa nova, samba",2547205,70,https://i.scdn.co/image/ab6761610000e5ebcffb538293045411d2b51b8a,1vbnJI2hyuD8v6b2mGtQIl,Caetanear,https://open.spotify.com/album/1vbnJI2hyuD8v6b2mGtQIl,1985-01-11,14,Universal Music Ltda.,https://i.scdn.co/image/ab67616d0000b273f55d8e57bec9c6a6e410a7b2,Lua e estrela
4tU8YSzSnz57md7qlbcYhO,Nunca Te Diré Adiós,https://open.spotify.com/track/4tU8YSzSnz57md7qlbcYhO,58,264312,,False,TCAFA2020574,4iVn2h04jEDnVvx2UV2ukF,Max Torres,https://open.spotify.com/artist/4iVn2h04jEDnVvx2UV2ukF,salsa,51676,44,https://i.scdn.co/image/ab6761610000e5eb2784d68fd6b06e6f0e27bbf9,5r7p2gSk26Jh4KnKMsQwr7,Nunca Te Diré Adiós,https://open.spotify.com/album/5r7p2gSk26Jh4KnKMsQwr7,2022-05-18,1,Max Torres,https://i.scdn.co/image/ab67616d0000b2737f01039ca07b248ef4b5df3b,Nunca te diré
3gDYOpr3lPI8PyQV9sYGde,É Bom Louvar,https://open.spotify.com/track/3gDYOpr3lPI8PyQV9sYGde,20,299280,,False,BRPC20500082,0GQKmEguhkY8DCzH4NdJvD,Paulo Cesar Baruk,https://open.spotify.com/artist/0GQKmEguhkY8DCzH4NdJvD,"gospel, brazilian gospel, worship, devotional",798440,63,https://i.scdn.co/image/ab6761610000e5eb637998561a755cddf67bbe8f,6kVL3C7xyGrLTM5LFFuI1A,Louvor Eletro-Acústico 1,https://open.spotify.com/album/6kVL3C7xyGrLTM5LFFuI1A,2005-05-01,13,SALLUZ PRODUCTIONS,https://i.scdn.co/image/ab67616d0000b2731ee6a6d307e607459c6f8c14,É Bom Louvar
6rM9V8oVenM00pLAJt5ym3,"12 Etudes, Op. 10: No. 9 in F Minor. Allegro, molto agitato",https://open.spotify.com/track/6rM9V8oVenM00pLAJt5ym3,0,128399,,False,USSM12102820,7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,https://open.spotify.com/artist/7y97mc3bZRFXzT2szRM4L4,"classical piano, classical",3531676,75,https://i.scdn.co/image/ab6761610000e5ebe55372097569b7b56b439365,2bs8EFwvVvYTtiOKQ9tg7Q,Fou Ts'ong Plays Chopin Études (Remastered 2021 Version),https://open.spotify.com/album/2bs8EFwvVvYTtiOKQ9tg7Q,1980-01-01,24,Sony Classical,https://i.scdn.co/image/ab67616d0000b273182e64b2ea19b49662b9630e,"12 Études, op. 10: F minor. Allegro molto agitato"
1iEWwwI7cmYDIKuu82rwtl,Tadinho do Home,https://open.spotify.com/track/1iEWwwI7cmYDIKuu82rwtl,0,168893,,False,QZ5AB1630879,7jkAtoMgmBU8EYhIT4BDiQ,Demonios Da Garoa,https://open.spotify.com/artist/7jkAtoMgmBU8EYhIT4BDiQ,"samba, pagode, mpb, seresta",70008,43,https://i.scdn.co/image/ab6761610000e5eb508202a713a18ba65b8879b1,2a9jCTjTa4Vmbp9hKrnOpq,Mais Demônios Que Nunca,https://open.spotify.com/album/2a9jCTjTa4Vmbp9hKrnOpq,2000,12,Trama,https://i.scdn.co/image/ab67616d0000b27356d31d95814c280bf5da1190,Tadinho do home
79RuKdmHJETl4jkCyGV9nl,"Carnaval, Op. 9: XVIII. Aveu. Passionato",https://open.spotify.com/track/79RuKdmHJETl4jkCyGV9nl,11,78240,,False,DEF057804368,2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,https://open.spotify.com/artist/2UqjDAXnDxejEyE0CzfUrZ,"classical piano, classical, chamber music",601733,65,https://i.scdn.co/image/795f15e4d860456a306055ccc995075c5dad9fa6,6vfopxUuzIcU83fyxrvBNs,"""'A Piano Recital: Barenboim plays Beethoven & more""",https://open.spotify.com/album/6vfopxUuzIcU83fyxrvBNs,2025-08-07,84,UME - Global Clearing House,https://i.scdn.co/image/ab67616d0000b273756d9f7c006a4ed0cacfa559,"Carnaval, op. 9: Aveu"
30WHO0Ly7HxzCPpmvG272i,Mão Boba,https://open.spotify.com/track/30WHO0Ly7HxzCPpmvG272i,38,166400,,False,BKD6T2400008,5B1BR71Q9cBvvoNocPSHiL,Marília Tavares,https://open.spotify.com/artist/5B1BR71Q9cBvvoNocPSHiL,"sertanejo, arrocha, seresta",267079,61,https://i.scdn.co/image/ab6761610000e5eb50c6746f09022d7b61bbe97f,30dxxriuEri1zfP9rUlb3z,Maturidade - EP 02 (Ao Vivo),https://open.spotify.com/album/30dxxriuEri1zfP9rUlb3z,2024-05-03,5,Marilia Tavares,https://i.scdn.co/image/ab67616d0000b273f4f769b0a73da5952eb8825a,Mão Boba
6EeKO7ltntWFyhdSuRZK9J,O Sono Dos Bichos,https://open.spotify.com/track/6EeKO7ltntWFyhdSuRZK9J,36,247840,,False,BRUM70600661,3SKTkAUNa3oUa2rkd8DAyM,MPB4,https://open.spotify.com/artist/3SKTkAUNa3oUa2rkd8DAyM,"mpb, bossa nova, samba",95771,52,https://i.scdn.co/image/ab6761610000e5eb16a6af201ad5f50718d4097a,3mq22mmdE8xzU3ijOsVwrO,Adivinha O Que É,https://open.spotify.com/album/3mq22mmdE8xzU3ijOsVwrO,1981-01-01,12,Universal Music Ltda.,https://i.scdn.co/image/ab67616d0000b273f94f15607ad689b1fc7dd187,"Prole do bebê, Book 2 - Os Bichinhos (1921): II. O Gatinho de Papelao"
2AgUNLzpD2RBfarEvMiTxZ,"Brahms: 3 Intermezzi, Op. 117: No. 1 in E-Flat Major",https://open.spotify.com/track/2AgUNLzpD2RBfarEvMiTxZ,27,329043,,False,GBAYC0601706,5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,https://open.spotify.com/artist/5wTAi7QkpP6kp8a54lmTOq,"classical, classical piano, chamber music, orchestra",1067342,68,https://i.scdn.co/image/d5c6af18beb1411ab49c2976647e0d370bf66a88,0uaisnbddhMuJBXkHXyw7J,"Brahms: Fantasien, Op. 116, Intermezzi, Op. 117, Klavierstücke, Op. 118 & 119",https://open.spotify.com/album/0uaisnbddhMuJBXkHXyw7J,2007-01-15,20,Warner Classics,https://i.scdn.co/image/ab67616d0000b2735cbb1cff623ba2848c69aa95,"Klavierstücke, op. 119: no. 3 Intermezzo in C major"
0deWuTGyIvlSg1yIAX1vtk,Tudo Que Existe Espera,https://open.spotify.com/track/0deWuTGyIvlSg1yIAX1vtk,24,243800,,False,BR4JO1900003,1Kaf4B6XHMA4agtMO1wzrf,Resgate,https://open.spotify.com/artist/1Kaf4B6XHMA4agtMO1wzrf,"christian rock, brazilian gospel, gospel, christian pop",293760,50,https://i.scdn.co/image/ab6761610000e5ebbea915129d792dc90a0af2d7,3M8XRPcOACK1Avy0GPL9mJ,É Só Isso Aqui,https://open.spotify.com/album/3M8XRPcOACK1Avy0GPL9mJ,2019-09-22,31,Resgate,https://i.scdn.co/image/ab67616d0000b2732119867a480849f3dfa67cc0,Tudo Que Existe Espera
7JZmQRYYYbI7WceOLI6aUY,K-Xintema,https://open.spotify.com/track/7JZmQRYYYbI7WceOLI6aUY,2,260506,,False,BRROF0300034,6DTCQ6CgzF698jZZtA5xPG,Paulo Moura,https://open.spotify.com/artist/6DTCQ6CgzF698jZZtA5xPG,"brazilian jazz, bossa nova, samba",23362,31,https://i.scdn.co/image/ab67616d0000b273b949378a657455e9439e7b85,5q3H8Gu1yOygR9xFZrSk4I,K-Ximblues,https://open.spotify.com/album/5q3H8Gu1yOygR9xFZrSk4I,2003-04-01,10,2003 Rob Digital,https://i.scdn.co/image/ab67616d0000b2735749fa6359f7f3b2dd154931,K-Xintema
76uvlEXDsRMJ8CIK9ParHg,Nenhuma condenação há - Playback,https://open.spotify.com/track/76uvlEXDsRMJ8CIK9ParHg,12,321666,,False,BRBOP0300105,5irXw8ZrxTByOaON4CNvng,Armando Filho,https://open.spotify.com/artist/5irXw8ZrxTByOaON4CNvng,"pentecostal, gospel, brazilian gospel",130649,43,https://i.scdn.co/image/ab67616d0000b2736a69f8045d9e198c07dc1244,0ZfSOrgPBkQJqZ02tRvrn8,Nenhuma Condenação,https://open.spotify.com/album/0ZfSOrgPBkQJqZ02tRvrn8,2012-02-13,16,Best,https://i.scdn.co/image/ab67616d0000b2736a69f8045d9e198c07dc1244,Nenhuma condenação há (Playback)
6p6Wc09fqQDwmnlsQbC23r,Quanto Amor - Playback,https://open.spotify.com/track/6p6Wc09fqQDwmnlsQbC23r,2,270016,,False,BXOS12000023,4GvZo4MFJZPodaS1VXVEe1,Os Meireles,https://open.spotify.com/artist/4GvZo4MFJZPodaS1VXVEe1,"christian pop, brazilian gospel, gospel",16678,41,https://i.scdn.co/image/ab6761610000e5eb3b668a0046b091eb9b900ec5,0uSSuelfnXjQ12Lt5i8AGg,Quanto Amor,https://open.spotify.com/album/0uSSuelfnXjQ12Lt5i8AGg,2020-07-28,2,Gravadora Novo Tempo,https://i.scdn.co/image/ab67616d0000b273d7eeb530f29871f734a8d5d4,Quanto Amor (Playback)
45sfsHo3xLMwPj1ffiAvnN,Hyperborean,https://open.spotify.com/track/45sfsHo3xLMwPj1ffiAvnN,11,315906,,False,DEB339663102,1XNQGT010JcXsJIbUE6j4m,Arild Andersen,https://open.spotify.com/artist/1XNQGT010JcXsJIbUE6j4m,free jazz,14878,32,https://i.scdn.co/image/ab6761610000e5eb05426401c2a1a69890ad5e53,5gNfF8TmnhuPROttbzlKdw,Hyperborean,https://open.spotify.com/album/5gNfF8TmnhuPROttbzlKdw,1997-09-01,12,ECM Records,https://i.scdn.co/image/ab67616d0000b273b45e2473c9155cb3141c73c0,Hyperborean
1JtxEMmDhKzA7QRZE1ISNP,A Grande Família,https://open.spotify.com/track/1JtxEMmDhKzA7QRZE1ISNP,40,168040,,False,BRBMG0100111,4Mw0vJsDXTZF7kn7EsdNoD,Dudu Nobre,https://open.spotify.com/artist/4Mw0vJsDXTZF7kn7EsdNoD,"samba, pagode",425161,55,https://i.scdn.co/image/ab6761610000e5eb4ce85a6a4060fe42c6c1e0ac,7qbifdalLtBeQvvuMupelk,Moleque Dudu,https://open.spotify.com/album/7qbifdalLtBeQvvuMupelk,2001-05-02,15,RCA Records Label,https://i.scdn.co/image/ab67616d0000b273e945e0af79c11b674ed2cd8d,A Grande Família
3KDlZzjt7FZ1dL6UZzXGCj,Habitante da Guiné,https://open.spotify.com/track/3KDlZzjt7FZ1dL6UZzXGCj,16,149995,,False,TCAFP2166285,4EKJxXaAZapG14Q5FTZoxm,Secos & Molhados,https://open.spotify.com/artist/4EKJxXaAZapG14Q5FTZoxm,"mpb, brazilian rock",483809,58,https://i.scdn.co/image/ab67616d0000b273f5461ff12ab6a88824ae6caa,53qsnfFcddiIZK90WcXHVg,A Volta do Gato Preto,https://open.spotify.com/album/53qsnfFcddiIZK90WcXHVg,2021-07-08,10,JR Music,https://i.scdn.co/image/ab67616d0000b27351e26a8d43bf941e2b862f31,Habitante da Guiné
